"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
96,1,37.1898,"SRR30795517","37.189762","USA",TRUE,37.1898,1,18.5949,3.78947368421053
99,2,6.4873,"SRR12051616","23.503834","USA",TRUE,23.50383,4,20.26018,15.1578947368421
100,3,4.32631,"SRR12051541","21.343279","USA",TRUE,21.34328,5,19.180125,18.9473684210526
100,4,6.47088,"SRR12051592","23.487854","USA",TRUE,23.48785,6,20.25241,22.7368421052632
101,5,0.00044,"ERR5413002","18.456901","UK",TRUE,18.4569,2,18.45668,7.57894736842105
101,6,2.93521,"ERR5413751","21.391674","UK",TRUE,21.39167,3,19.924065,11.3684210526316
103,7,1.0395,"SRR16943774","18.091698","Canada",TRUE,18.09169,7,17.57194,26.5263157894737
103,8,2.07544,"SRR16943773","19.12763","Canada",TRUE,19.12763,8,18.08991,30.3157894736842
105,9,5.19391,"SRR30795464","15.96842","USA",TRUE,15.96842,9,13.371465,34.1052631578947
106,10,26.4148,"SRR30795514","37.189763","USA",TRUE,37.18975,10,23.98235,37.8947368421053
106,11,9.40637,"SRR30795550","20.181315","USA",TRUE,20.18132,11,15.478135,41.6842105263158
109,12,12.9244,"SRR14719251","24.737444","Singapore",TRUE,24.73747,13,18.27527,49.2631578947368
110,13,9.40582,"ERR5412542","23.288121","UK",TRUE,23.28812,14,18.58521,53.0526315789474
117,14,0.00044,"ERR5413589","20.121143","UK",TRUE,20.12115,26,20.12093,98.5263157894737
117,15,0.00044,"ERR5412818","20.121143","UK",TRUE,20.12115,27,20.12093,102.315789473684
116,16,0.00044,"ERR5414309","14.917916","UK",TRUE,14.91792,25,14.9177,94.7368421052632
115,17,0.00044,"ERR5413975","14.917477","UK",TRUE,14.91748,24,14.91726,90.9473684210526
114,18,0.00044,"SRR6045443","14.917038","UK",TRUE,14.91704,23,14.91682,87.1578947368421
118,19,5.19852,"ERR5414280","21.145687","UK",TRUE,21.14568,21,18.54642,79.578947368421
118,20,1.03374,"ERR5413491","16.980901","UK",TRUE,16.9809,22,16.46403,83.3684210526316
120,21,2.07471,"ERR5412811","21.176279","UK",TRUE,21.17628,16,20.138925,60.6315789473684
120,22,2.06669,"ERR5413161","21.168262","UK",TRUE,21.16826,17,20.134915,64.421052631579
121,23,0.00044,"ERR5413081","19.968744","UK",TRUE,19.96875,18,19.96853,68.2105263157895
122,24,0.00044,"ERR5412631","21.172628","UK",TRUE,21.17263,19,21.17241,72
122,25,0.00044,"ERR5413687","21.172628","UK",TRUE,21.17263,20,21.17241,75.7894736842105
111,26,4.16297,"ERR5413214","18.045711","UK",TRUE,18.04571,15,15.964225,56.8421052631579
