"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
12,1,0.00039,"SRR12574854","37.466017","USA",TRUE,37.46599,1,37.465795,36
13,2,0.00039,"SRR12574874","37.466408","USA",TRUE,37.46638,2,37.466185,72
13,3,0.00039,"SRR12574855","37.466408","USA",TRUE,37.46638,3,37.466185,108
16,4,1.00661,"ERR7253757","17.838063","Germany",TRUE,17.83801,8,17.334705,288
17,5,2.02191,"ERR7253798","18.853754","Germany",TRUE,18.8537,9,17.842745,324
17,6,1.01199,"ERR7253805","17.843837","Germany",TRUE,17.84378,10,17.337785,360
15,7,19.4464,"SRR30795418","23.224648","USA",TRUE,23.2246,7,13.5014,252
18,8,14.4963,"SRR32213595","14.497131","Argentina",TRUE,14.49708,4,7.24893,144
19,9,47.4801,"SRR26728061","47.481321","Canada",TRUE,47.48127,5,23.74122,180
19,10,21.1055,"SRR26727979","21.106672","Canada",TRUE,21.10667,6,10.55392,216
11,11,0,"root","0","Canada",FALSE,0,4.03125,0,145.125
11,12,37.4656,"n0","37.465626","USA",FALSE,37.4656,1.75,18.7328,63
12,13,0.00039,"n00","37.466017","USA",FALSE,37.46599,2.5,37.465795,90
11,14,0.00039,"n1","0.000391","Canada",FALSE,0.00039,6.3125,0.000195,227.25
14,15,3.77781,"n11","3.778204","Germany",FALSE,3.7782,7.875,1.889295,283.5
15,16,13.0532,"n2","16.831451","Germany",FALSE,16.8314,8.75,10.3048,315
16,17,0.00039,"n22","16.831842","Germany",FALSE,16.83179,9.5,16.831595,342
14,18,0.00039,"n3","0.000782","Canada",FALSE,0.00078,4.75,0.000585,171
18,19,0.00039,"n33","0.001173","Canada",FALSE,0.00117,5.5,0.000975,198
