"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
70,1,0.00102,"SRR6871406","40.888775","Australia",TRUE,40.88882,1,40.88831,5.29411764705882
70,2,5.04019,"SRR6871398","45.927948","Australia",TRUE,45.92799,2,43.407895,10.5882352941176
74,3,24.538,"DRR317401","36.611166","Japan",TRUE,36.61118,29,24.34218,153.529411764706
75,4,4.00162,"SRR26728048","35.338765","Canada",TRUE,35.3387,30,33.33789,158.823529411765
76,5,6.01883,"SRR32028574","37.356992","USA",TRUE,37.35693,31,34.347515,164.117647058824
77,6,2.99834,"SRR32028613","34.337528","USA",TRUE,34.33746,32,32.83829,169.411764705882
78,7,0.00102,"SRR32028571","34.337034","USA",TRUE,34.33697,33,34.33646,174.705882352941
78,8,0.00102,"SRR32028610","34.337034","USA",TRUE,34.33697,34,34.33646,180
82,9,0.00102,"SRR7800547","32.452422","USA",TRUE,32.45239,37,32.45188,195.882352941176
83,10,1.00893,"SRR7800548","33.461352","USA",TRUE,33.46132,38,32.956855,201.176470588235
83,11,0.00102,"SRR7800559","32.453444","USA",TRUE,32.45341,39,32.4529,206.470588235294
81,12,1.00699,"SRR7800550","33.457364","USA",TRUE,33.45734,36,32.953845,190.588235294118
80,13,17.3874,"SRR7800558","41.29745","USA",TRUE,41.29738,35,32.60368,185.294117647059
86,14,0.00102,"SRR26728016","55.575807","Canada",TRUE,55.57574,47,55.57523,248.823529411765
86,15,0.00102,"SRR26728018","55.575807","Canada",TRUE,55.57574,48,55.57523,254.117647058824
88,16,20.7325,"ERR5384783","35.817507","Norway",TRUE,35.81752,49,25.45127,259.411764705882
91,17,0.94721,"SRR7800649","60.726767","USA",TRUE,60.72673,50,60.253125,264.705882352941
91,18,4.08059,"SRR12051816","63.860152","USA",TRUE,63.86011,51,61.819815,270
92,19,0.00102,"ERR330766","75.610369","UK",TRUE,75.61034,52,75.60983,275.294117647059
92,20,0.00102,"ERR363252","75.610369","UK",TRUE,75.61034,53,75.60983,280.588235294118
