"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
61,1,0.07522,"ERR1081311","13.594815","UK",TRUE,13.59482,1,13.55721,6.10169491525424
62,2,0.00054,"ERR5412762","58.269834","UK",TRUE,58.26984,2,58.26957,12.2033898305085
62,3,1.99863,"ERR5412137","60.267916","UK",TRUE,60.26793,3,59.268615,18.3050847457627
64,4,0.00054,"ERR5412638","18.432918","UK",TRUE,18.43291,4,18.43264,24.4067796610169
64,5,0.00054,"ERR5413940","18.432918","UK",TRUE,18.43291,5,18.43264,30.5084745762712
71,6,5.66733,"ERR5414150","55.856681","UK",TRUE,55.8567,11,53.023035,67.1186440677966
72,7,3.40392,"ERR5412426","53.593811","UK",TRUE,53.59383,12,51.89187,73.2203389830509
72,8,6.84821,"ERR5413251","57.038109","UK",TRUE,57.03812,13,53.614015,79.3220338983051
70,9,6.84472,"ERR5411968","51.318016","UK",TRUE,51.31803,10,47.89567,61.0169491525424
69,10,0.00054,"ERR5413771","42.261716","UK",TRUE,42.26173,9,42.26146,54.9152542372881
74,11,0.00054,"SRR6046061","50.37825","UK",TRUE,50.37822,14,50.37795,85.4237288135593
74,12,0.00054,"ERR5412884","50.37825","UK",TRUE,50.37822,15,50.37795,91.5254237288135
76,13,0.00054,"ERR5412914","49.984422","UK",TRUE,49.98447,17,49.9842,103.728813559322
77,14,0.00054,"ERR5412943","49.984965","UK",TRUE,49.98501,18,49.98474,109.830508474576
78,15,0.00054,"ERR5414087","49.985508","UK",TRUE,49.98555,19,49.98528,115.93220338983
78,16,0.00054,"ERR5396043","49.985508","UK",TRUE,49.98555,20,49.98528,122.033898305085
75,17,21.3531,"ERR5414203","60.267913","UK",TRUE,60.26793,16,49.59138,97.6271186440678
67,18,9.96754,"ERR3198481","47.827119","UK",TRUE,47.82714,8,42.84337,48.8135593220339
79,19,0.00054,"ERR340538","45.113336","UK",TRUE,45.11334,6,45.11307,36.6101694915254
79,20,0.00054,"ERR374168","45.113336","UK",TRUE,45.11334,7,45.11307,42.7118644067797
82,21,15.5502,"ERR7253826","21.458307","Germany",TRUE,21.45825,22,13.68315,134.237288135593
85,22,0.00054,"ERR5413639","21.371202","UK",TRUE,21.37117,30,21.3709,183.050847457627
87,23,1.01042,"ERR5412258","22.382165","UK",TRUE,22.38213,32,21.87692,195.254237288136
87,24,0.00054,"ERR5413559","21.372288","UK",TRUE,21.37225,33,21.37198,201.35593220339
86,25,0.00054,"ERR5413789","21.371745","UK",TRUE,21.37171,31,21.37144,189.152542372881
88,26,0.00054,"ERR485002","28.853305","UK",TRUE,28.85327,34,28.853,207.457627118644
89,27,0.00054,"ERR5414297","33.903149","UK",TRUE,33.90311,35,33.90284,213.559322033898
90,28,0.00054,"ERR5412260","37.934102","UK",TRUE,37.93406,36,37.93379,219.661016949153
91,29,0.00054,"ERR5412279","37.934645","UK",TRUE,37.9346,37,37.93433,225.762711864407
91,30,0.00054,"ERR5413041","37.934645","UK",TRUE,37.9346,38,37.93433,231.864406779661
93,31,19.6465,"ERR7253708","26.523141","Germany",TRUE,26.52309,23,16.69984,140.338983050847
94,32,0.00054,"ERR459973","17.146491","Ireland",TRUE,17.14643,24,17.14616,146.440677966102
94,33,0.00054,"ERR4020104","17.146491","Ireland",TRUE,17.14643,25,17.14616,152.542372881356
96,34,0.00054,"ERR5413969","29.766903","UK",TRUE,29.76691,26,29.76664,158.64406779661
96,35,0.00054,"ERR5412731","29.766903","UK",TRUE,29.76691,27,29.76664,164.745762711864
97,36,0.00054,"ERR5412770","29.766903","UK",TRUE,29.76691,28,29.76664,170.847457627119
97,37,0.00054,"ERR5412055","29.766903","UK",TRUE,29.76691,29,29.76664,176.949152542373
81,38,26.0415,"SRR4011161","30.938455","UK",TRUE,30.93848,21,17.91773,128.135593220339
100,39,6.0572,"ERR330752","29.754583","UK",TRUE,29.75453,40,26.72593,244.067796610169
100,40,6.2442,"ERR5413686","29.941587","UK",TRUE,29.94153,41,26.81943,250.169491525424
99,41,7.23203,"SRR12051872","17.172373","USA",TRUE,17.17236,39,13.556345,237.966101694915
104,42,1.10676,"SRR27279515","47.347244","Czech Republic",TRUE,47.34725,51,46.79387,311.186440677966
104,43,0.00054,"SRR27279527","46.241026","Czech Republic",TRUE,46.24103,52,46.24076,317.28813559322
103,44,1.00293,"SRR28858256","38.743635","Czech Republic",TRUE,38.74364,50,38.242175,305.084745762712
105,45,34.2239,"ERR5413122","42.799787","UK",TRUE,42.79973,53,25.68778,323.389830508475
106,46,0.00054,"SRR6046069","36.106004","UK",TRUE,36.10597,54,36.1057,329.491525423729
109,47,0.00054,"ERR5414254","39.111432","UK",TRUE,39.11139,56,39.11112,341.694915254237
109,48,0.00054,"SRR6388705","39.111432","UK",TRUE,39.11139,57,39.11112,347.796610169491
110,49,0.00054,"SRR6046648","36.107633","UK",TRUE,36.10759,58,36.10732,353.898305084746
110,50,0.00054,"ERR5413711","36.107633","UK",TRUE,36.10759,59,36.10732,360
107,51,0.00054,"ERR5412793","36.106547","UK",TRUE,36.10651,55,36.10624,335.593220338983
112,52,0.00054,"ERR115091","15.095519","UK",TRUE,15.09551,42,15.09524,256.271186440678
112,53,1.01313,"ERR115077","16.108105","UK",TRUE,16.1081,43,15.601535,262.372881355932
113,54,30.5884,"ERR7253809","41.609879","Germany",TRUE,41.60986,44,26.31566,268.474576271186
114,55,5.08986,"ERR5412961","20.163889","UK",TRUE,20.16388,45,17.61895,274.576271186441
115,56,0.00054,"ERR5413080","21.230839","UK",TRUE,21.23083,46,21.23056,280.677966101695
116,57,1.01387,"ERR5413823","25.272759","UK",TRUE,25.27276,47,24.765825,286.779661016949
117,58,0.00054,"ERR5412377","24.259979","UK",TRUE,24.25997,48,24.2597,292.881355932203
