"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
10,1,4.61106,"ERR4020093","17.124786","Ireland",TRUE,17.12476,1,14.81923,45
11,2,2.01539,"ERR4020067","16.096024","Ireland",TRUE,16.096,2,15.088305,90
11,3,0.00014,"ERR459967","14.080776","Ireland",TRUE,14.08075,3,14.08068,135
12,4,23.5388,"SRR18969517","31.611183","China",TRUE,31.6112,4,19.8418,180
13,5,5.3975,"ERR114974","23.902209","UK",TRUE,23.9022,5,21.20345,225
14,6,3.07451,"ERR115104","24.579662","UK",TRUE,24.57966,6,23.042405,270
15,7,0.00014,"ERR114986","25.833667","UK",TRUE,25.83366,7,25.83359,315
15,8,0.00014,"ERR115102","25.833667","UK",TRUE,25.83366,8,25.83359,360
9,9,0,"root","0","Ireland",FALSE,0,3.34375,0,150.46875
9,10,12.5137,"n0","12.513722","Ireland",FALSE,12.5137,1.75,6.25685,78.75
10,11,1.56691,"n00","14.080634","Ireland",FALSE,14.08061,2.5,13.297155,112.5
9,12,8.0724,"n1","8.072395","UK",FALSE,8.0724,4.9375,4.0362,222.1875
12,13,10.4323,"n11","18.504708","UK",FALSE,18.5047,5.875,13.28855,264.375
13,14,3.00045,"n2","21.505156","UK",FALSE,21.50515,6.75,20.004925,303.75
14,15,4.32837,"n22","25.833525","UK",FALSE,25.83352,7.5,23.669335,337.5
