"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
46,1,8e-05,"ERR5413280","14.799043","UK",TRUE,14.79908,1,14.79904,8.18181818181818
47,2,8e-05,"ERR5411945","14.799119","UK",TRUE,14.79916,2,14.79912,16.3636363636364
47,3,8e-05,"ERR5414260","14.799119","UK",TRUE,14.79916,3,14.79912,24.5454545454545
50,4,8e-05,"ERR5414310","6.696347","UK",TRUE,6.69636,5,6.69632,40.9090909090909
50,5,8e-05,"SRR6046813","6.696347","UK",TRUE,6.69636,6,6.69632,49.0909090909091
49,6,8.10292,"ERR5412554","14.799119","UK",TRUE,14.79912,4,10.74766,32.7272727272727
52,7,4.25609,"ERR5412210","9.648743","UK",TRUE,9.64875,7,7.520705,57.2727272727273
53,8,8e-05,"ERR5412384","6.508345","UK",TRUE,6.50835,8,6.50831,65.4545454545455
54,9,8e-05,"ERR5413961","6.508421","UK",TRUE,6.50843,9,6.50839,73.6363636363636
55,10,3.0893,"ERR5412669","9.59772","UK",TRUE,9.59773,10,8.05308,81.8181818181818
56,11,8e-05,"ERR5413459","6.508573","UK",TRUE,6.50859,11,6.50855,90
57,12,3.19764,"ERR5413528","9.706211","UK",TRUE,9.70623,12,8.10741,98.1818181818182
58,13,4.46714,"ERR5412404","10.975793","UK",TRUE,10.97581,13,8.74224,106.363636363636
58,14,3.16438,"ERR5413722","9.673029","UK",TRUE,9.67305,14,8.09086,114.545454545455
60,15,3.15104,"ERR5413910","11.703066","UK",TRUE,11.70307,15,10.12755,122.727272727273
61,16,8e-05,"ERR5412070","8.552179","UK",TRUE,8.55219,16,8.55215,130.909090909091
61,17,8e-05,"ERR5413236","8.552179","UK",TRUE,8.55219,17,8.55215,139.090909090909
63,18,1.01922,"ERR5412167","7.506685","UK",TRUE,7.5067,18,6.99709,147.272727272727
64,19,8e-05,"ERR5412595","7.509921","UK",TRUE,7.50994,19,7.5099,155.454545454545
64,20,8e-05,"ERR5414303","7.509921","UK",TRUE,7.50994,20,7.5099,163.636363636364
65,21,8e-05,"SRR29263919","6.487544","USA",TRUE,6.48756,21,6.48752,171.818181818182
67,22,8e-05,"ERR5413904","8.558451","UK",TRUE,8.55847,22,8.55843,180
68,23,3.14924,"SRR29263924","11.707687","USA",TRUE,11.70771,23,10.13309,188.181818181818
68,24,2.12715,"ERR5413045","10.685601","UK",TRUE,10.68562,24,9.622045,196.363636363636
70,25,8e-05,"ERR5413055","9.563063","UK",TRUE,9.56309,25,9.56305,204.545454545455
70,26,8e-05,"ERR5412326","9.563063","UK",TRUE,9.56309,26,9.56305,212.727272727273
71,27,8e-05,"ERR5413926","8.606497","UK",TRUE,8.60652,27,8.60648,220.909090909091
73,28,8e-05,"ERR5412546","11.678805","UK",TRUE,11.67883,28,11.67879,229.090909090909
75,29,8e-05,"ERR5412835","11.678957","UK",TRUE,11.67899,30,11.67895,245.454545454545
75,30,8e-05,"ERR5412794","11.678957","UK",TRUE,11.67899,31,11.67895,253.636363636364
74,31,8e-05,"ERR5413800","11.678881","UK",TRUE,11.67891,29,11.67887,237.272727272727
76,32,8e-05,"ERR5412962","8.606649","UK",TRUE,8.60668,32,8.60664,261.818181818182
81,33,8e-05,"ERR5412107","9.623244","UK",TRUE,9.62329,37,9.62325,302.727272727273
81,34,8e-05,"ERR5413575","9.623244","UK",TRUE,9.62329,38,9.62325,310.909090909091
80,35,8e-05,"ERR5413279","8.606953","UK",TRUE,8.607,36,8.60696,294.545454545455
79,36,2.02043,"ERR5414015","10.627234","UK",TRUE,10.62727,35,9.617055,286.363636363636
82,37,2.03866,"ERR5412622","10.645457","UK",TRUE,10.6455,33,9.62617,270
82,38,1.00676,"ERR5413761","9.613565","UK",TRUE,9.6136,34,9.11022,278.181818181818
83,39,8e-05,"ERR5412509","8.606801","UK",TRUE,8.60684,39,8.6068,319.090909090909
85,40,8e-05,"ERR5413485","8.606953","UK",TRUE,8.607,40,8.60696,327.272727272727
85,41,8e-05,"ERR5413199","8.606953","UK",TRUE,8.607,41,8.60696,335.454545454545
86,42,8e-05,"ERR5413925","8.606953","UK",TRUE,8.607,42,8.60696,343.636363636364
87,43,8e-05,"ERR5412214","8.607029","UK",TRUE,8.60708,43,8.60704,351.818181818182
87,44,8e-05,"ERR5413745","8.607029","UK",TRUE,8.60708,44,8.60704,360
45,45,0,"Node_43","0","UK",FALSE,0,5.3521728515625,0,43.7905051491477
45,46,14.799,"Node_2","14.798967","UK",FALSE,14.799,1.75,7.3995,14.3181818181818
46,47,8e-05,"Node_1","14.799043","UK",FALSE,14.79908,2.5,14.79904,20.4545454545455
45,48,3.47116,"Node_42","3.47116","UK",FALSE,3.47116,8.954345703125,1.73558,73.2628284801136
48,49,3.22504,"Node_4","6.696195","UK",FALSE,6.6962,4.75,5.08368,38.8636363636364
49,50,8e-05,"Node_3","6.696271","UK",FALSE,6.69628,5.5,6.69624,45
48,51,0.9192,"Node_41","4.390356","UK",FALSE,4.39036,13.15869140625,3.93076,107.662020596591
51,52,1.0023,"Node_11","5.392655","UK",FALSE,5.39266,7.9921875,4.89151,65.390625
52,53,1.11561,"Node_10","6.508269","UK",FALSE,6.50827,8.984375,5.950465,73.5085227272727
53,54,8e-05,"Node_9","6.508345","UK",FALSE,6.50835,9.96875,6.50831,81.5625
54,55,8e-05,"Node_8","6.508421","UK",FALSE,6.50843,10.9375,6.50839,89.4886363636364
55,56,8e-05,"Node_7","6.508497","UK",FALSE,6.50851,11.875,6.50847,97.1590909090909
56,57,8e-05,"Node_6","6.508573","UK",FALSE,6.50859,12.75,6.50855,104.318181818182
57,58,8e-05,"Node_5","6.508649","UK",FALSE,6.50867,13.5,6.50863,110.454545454545
51,59,2.09696,"Node_40","6.487316","USA",FALSE,6.48732,18.3251953125,5.43884,149.933416193182
59,60,2.06471,"Node_13","8.552027","UK",FALSE,8.55203,15.75,7.519675,128.863636363636
60,61,8e-05,"Node_12","8.552103","UK",FALSE,8.55211,16.5,8.55207,135
59,62,8e-05,"Node_39","6.487392","USA",FALSE,6.4874,20.900390625,6.48736,171.003196022727
62,63,8e-05,"Node_15","6.487468","USA",FALSE,6.48748,18.75,6.48744,153.409090909091
63,64,1.02238,"Node_14","7.509845","UK",FALSE,7.50986,19.5,6.99867,159.545454545455
62,65,8e-05,"Node_38","6.487468","USA",FALSE,6.48748,23.05078125,6.48744,188.597301136364
65,66,8e-05,"Node_37","6.487544","USA",FALSE,6.48756,25.1015625,6.48752,205.376420454545
66,67,2.07083,"Node_17","8.558375","UK",FALSE,8.55839,22.75,7.522975,186.136363636364
67,68,8e-05,"Node_16","8.558451","UK",FALSE,8.55847,23.5,8.55843,192.272727272727
66,69,8e-05,"Node_36","6.48762","USA",FALSE,6.48764,27.453125,6.4876,224.616477272727
69,70,3.07537,"Node_18","9.562987","UK",FALSE,9.56301,25.5,8.025325,208.636363636364
69,71,2.1188,"Node_35","8.606421","UK",FALSE,8.60644,29.40625,7.54704,240.596590909091
71,72,8e-05,"Node_34","8.606497","UK",FALSE,8.60652,31.8125,8.60648,260.284090909091
72,73,3.07223,"Node_21","11.678729","UK",FALSE,11.67875,28.875,10.142635,236.25
73,74,8e-05,"Node_20","11.678805","UK",FALSE,11.67883,29.75,11.67879,243.409090909091
74,75,8e-05,"Node_19","11.678881","UK",FALSE,11.67891,30.5,11.67887,249.545454545455
72,76,8e-05,"Node_33","8.606573","UK",FALSE,8.6066,34.75,8.60656,284.318181818182
76,77,8e-05,"Node_32","8.606649","UK",FALSE,8.60668,37.5,8.60664,306.818181818182
77,78,8e-05,"Node_26","8.606725","UK",FALSE,8.60676,34.6875,8.60672,283.806818181818
78,79,8e-05,"Node_24","8.606801","UK",FALSE,8.60684,35.875,8.6068,293.522727272727
79,80,8e-05,"Node_23","8.606877","UK",FALSE,8.60692,36.75,8.60688,300.681818181818
80,81,1.01629,"Node_22","9.623168","UK",FALSE,9.62321,37.5,9.115065,306.818181818182
78,82,8e-05,"Node_25","8.606801","UK",FALSE,8.60684,33.5,8.6068,274.090909090909
77,83,8e-05,"Node_31","8.606725","UK",FALSE,8.60676,40.3125,8.60672,329.829545454545
83,84,8e-05,"Node_30","8.606801","UK",FALSE,8.60684,41.625,8.6068,340.568181818182
84,85,8e-05,"Node_27","8.606877","UK",FALSE,8.60692,40.5,8.60688,331.363636363636
84,86,8e-05,"Node_29","8.606877","UK",FALSE,8.60692,42.75,8.60688,349.772727272727
86,87,8e-05,"Node_28","8.606953","UK",FALSE,8.607,43.5,8.60696,355.909090909091
