"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
43,1,0.00017,"ERR340521","12.952683","UK",TRUE,12.95268,11,12.952595,107.027027027027
43,2,0.00017,"ERR374151","12.952683","UK",TRUE,12.95268,12,12.952595,116.756756756757
44,3,0.00017,"ERR343218","12.940659","UK",TRUE,12.94066,13,12.940575,126.486486486486
44,4,0.00017,"ERR374081","12.940659","UK",TRUE,12.94066,14,12.940575,136.216216216216
47,5,0.00017,"ERR363333","10.886586","UK",TRUE,10.88658,17,10.886495,165.405405405405
49,6,0.00017,"ERR5413340","21.403329","UK",TRUE,21.40335,19,21.403265,184.864864864865
51,7,0.00017,"ERR5413968","22.52373","UK",TRUE,22.52375,21,22.523665,204.324324324324
52,8,0.00017,"ERR5413906","22.523901","UK",TRUE,22.52392,22,22.523835,214.054054054054
54,9,0.00017,"ERR5413226","22.524243","UK",TRUE,22.52426,24,22.524175,233.513513513514
54,10,0.00017,"ERR5412816","22.524243","UK",TRUE,22.52426,25,22.524175,243.243243243243
53,11,0.00017,"ERR5414099","22.524072","UK",TRUE,22.52409,23,22.524005,223.783783783784
50,12,0.00017,"ERR5412358","21.4035","UK",TRUE,21.40352,20,21.403435,194.594594594595
48,13,0.00017,"ERR337743","10.886757","UK",TRUE,10.88675,18,10.886665,175.135135135135
55,14,0.00017,"ERR5413999","12.94298","UK",TRUE,12.94297,15,12.942885,145.945945945946
55,15,0.00017,"ERR5413623","12.94298","UK",TRUE,12.94297,16,12.942885,155.675675675676
59,16,0.00017,"ERR5412682","19.400977","UK",TRUE,19.40097,28,19.400885,272.432432432432
59,17,0.00017,"ERR5413048","19.400977","UK",TRUE,19.40097,29,19.400885,282.162162162162
60,18,7.30387,"ERR5412659","25.646644","UK",TRUE,25.64664,30,21.994705,291.891891891892
60,19,0.00017,"ERR5413989","18.342945","UK",TRUE,18.34294,31,18.342855,301.621621621622
61,20,0.00017,"ERR374171","18.309687","UK",TRUE,18.30968,26,18.309595,252.972972972973
61,21,0.00017,"ERR340541","18.309687","UK",TRUE,18.30968,27,18.309595,262.702702702703
63,22,3.08889,"ERR5413240","14.997938","UK",TRUE,14.99793,34,13.453485,330.810810810811
64,23,0.00017,"ERR5412642","11.909386","UK",TRUE,11.90938,35,11.909295,340.54054054054
65,24,0.00017,"ERR340543","12.93026","UK",TRUE,12.93025,36,12.930165,350.27027027027
65,25,0.00017,"ERR374173","12.93026","UK",TRUE,12.93025,37,12.930165,360
66,26,0.00017,"ERR340512","18.29015","UK",TRUE,18.29014,32,18.290055,311.351351351351
66,27,0.00017,"ERR374142","18.29015","UK",TRUE,18.29014,33,18.290055,321.081081081081
40,28,4.16898,"ERR5412653","15.054714","UK",TRUE,15.05471,10,12.97022,97.2972972972973
68,29,0.98279,"ERR5412275","22.919936","UK",TRUE,22.91994,7,22.428545,68.1081081081081
69,30,0.00017,"ERR5413092","21.937491","UK",TRUE,21.93749,8,21.937405,77.8378378378378
69,31,0.00017,"ERR5412555","21.937491","UK",TRUE,21.93749,9,21.937405,87.5675675675676
70,32,0.00017,"ERR5413336","19.856872","UK",TRUE,19.85687,5,19.856785,48.6486486486486
70,33,6.3434,"ERR5412784","26.200099","UK",TRUE,26.2001,6,23.0284,58.3783783783784
71,34,25.0222,"ERR484956","26.200099","UK",TRUE,26.20007,1,13.68897,9.72972972972973
72,35,21.0684,"SRR12574848","22.246474","USA",TRUE,22.24644,2,11.71224,19.4594594594595
73,36,0.00017,"SRR25361571","15.391435","Australia",TRUE,15.39141,3,15.391325,29.1891891891892
73,37,7.24333,"SRR25361542","22.634597","Australia",TRUE,22.63457,4,19.012905,38.9189189189189
38,38,0,"Node_76","0","UK",FALSE,0,6.11224365234375,0,59.4704787795608
38,39,6.42818,"Node_72","6.428177","UK",FALSE,6.42818,10.3494873046875,3.21409,100.697714315878
39,40,4.45755,"Node_27","10.885731","UK",FALSE,10.88573,14.073974609375,8.656955,136.935969172297
40,41,0.00017,"Node_26","10.885902","UK",FALSE,10.8859,18.14794921875,10.885815,176.574641047297
41,42,0.00017,"Node_3","10.886073","UK",FALSE,10.88607,12.5,10.885985,121.621621621622
42,43,2.06644,"Node_1","12.952512","UK",FALSE,12.95251,11.5,11.91929,111.891891891892
42,44,2.05442,"Node_2","12.940488","UK",FALSE,12.94049,13.5,11.91328,131.351351351351
41,45,0.00017,"Node_25","10.886073","UK",FALSE,10.88607,23.7958984375,10.885985,231.527660472973
45,46,0.00017,"Node_13","10.886244","UK",FALSE,10.88624,16.748046875,10.886155,162.953969594595
46,47,0.00017,"Node_11","10.886415","UK",FALSE,10.88641,17.99609375,10.886325,175.097128378378
47,48,0.00017,"Node_10","10.886586","UK",FALSE,10.88658,18.9921875,10.886495,184.788851351351
48,49,10.5166,"Node_9","21.403158","UK",FALSE,21.40318,19.984375,16.14488,194.442567567568
49,50,0.00017,"Node_8","21.403329","UK",FALSE,21.40335,20.96875,21.403265,204.02027027027
50,51,1.12023,"Node_7","22.523559","UK",FALSE,22.52358,21.9375,21.963465,213.445945945946
51,52,0.00017,"Node_6","22.52373","UK",FALSE,22.52375,22.875,22.523665,222.567567567568
52,53,0.00017,"Node_5","22.523901","UK",FALSE,22.52392,23.75,22.523835,231.081081081081
53,54,0.00017,"Node_4","22.524072","UK",FALSE,22.52409,24.5,22.524005,238.378378378378
46,55,2.05656,"Node_12","12.942809","UK",FALSE,12.9428,15.5,11.91452,150.810810810811
45,56,0.00017,"Node_24","10.886244","UK",FALSE,10.88624,30.84375,10.886155,300.101351351351
56,57,0.00017,"Node_18","10.886415","UK",FALSE,10.88641,28,10.886325,272.432432432432
57,58,7.45619,"Node_16","18.342603","UK",FALSE,18.3426,29.5,14.614505,287.027027027027
