"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
152,1,13.7656,"SRR29408758","21.751317","China",TRUE,21.75127,3,14.86847,7.24832214765101
154,2,21.2152,"ERR7253734","30.252428","Germany",TRUE,30.25242,4,19.64482,9.66442953020134
156,3,0.00147,"ERR337787","36.479288","UK",TRUE,36.47927,5,36.478535,12.0805369127517
156,4,0.00147,"ERR363377","36.479288","UK",TRUE,36.47927,6,36.478535,14.496644295302
161,5,0.00147,"ERR7253813","57.432588","Germany",TRUE,57.43259,14,57.431855,33.8255033557047
163,6,0.00147,"ERR4298303","57.435534","Germany",TRUE,57.43553,15,57.434795,36.241610738255
163,7,0.00147,"ERR4298319","57.435534","Germany",TRUE,57.43553,16,57.434795,38.6577181208054
164,8,0.00147,"ERR7253677","57.435534","Germany",TRUE,57.43553,17,57.434795,41.0738255033557
164,9,0.00147,"ERR7253694","57.435534","Germany",TRUE,57.43553,18,57.434795,43.489932885906
165,10,22.9592,"ERR2759447","70.849594","Netherlands",TRUE,70.84965,19,59.37005,45.9060402684564
168,11,0.00147,"SRR25404812","53.868134","USA",TRUE,53.86815,21,53.867415,50.738255033557
168,12,0.00147,"SRR15713776","53.868134","USA",TRUE,53.86815,22,53.867415,53.1543624161074
169,13,0.00147,"ERR7253778","49.083628","Germany",TRUE,49.08364,23,49.082905,55.5704697986577
169,14,0.00147,"ERR4326532","49.083628","Germany",TRUE,49.08364,24,49.082905,57.986577181208
166,15,11.9432,"SRR14719256","59.83514","Singapore",TRUE,59.83512,20,53.86352,48.3221476510067
170,16,0.00147,"ERR374166","59.858636","UK",TRUE,59.85862,12,59.857885,28.993288590604
170,17,0.00147,"ERR340536","59.858636","UK",TRUE,59.85862,13,59.857885,31.4093959731544
172,18,13.6235,"ERR5384775","63.66468","Norway",TRUE,63.66471,9,56.85296,21.744966442953
173,19,0.00147,"ERR369135","50.044114","Denmark",TRUE,50.04415,10,50.043415,24.1610738255034
173,20,1.15993,"ERR369142","51.20257","Denmark",TRUE,51.20261,11,50.622645,26.5771812080537
171,21,15.393,"DRR317541","60.740984","Taiwan",TRUE,60.74104,8,53.04454,19.3288590604027
157,22,17.1822,"ERR5384765","35.705661","Norway",TRUE,35.70567,7,27.11457,16.9127516778523
177,23,0.00147,"ERR337779","28.123407","UK",TRUE,28.12343,30,28.122695,72.4832214765101
