"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
9,1,57.7767,"SRR13083203","57.776714","UK",TRUE,57.7767,1,28.88835,45
10,2,15.123,"ERR1081289","37.307604","UK",TRUE,37.3076,2,29.7461,90
12,3,0.00011,"ERR115030","33.591513","UK",TRUE,33.59152,3,33.591465,135
12,4,0.00011,"ERR119095","33.591513","UK",TRUE,33.59152,4,33.591465,180
14,5,5.17445,"ERR115081","40.842864","UK",TRUE,40.84287,6,38.255645,270
15,6,0.00011,"ERR3198399","40.066084","UK",TRUE,40.0661,7,40.066045,315
15,7,0.00011,"ERR567866","40.066084","UK",TRUE,40.0661,8,40.066045,360
13,8,22.1084,"ERR7253800","57.776712","Germany",TRUE,57.77671,5,46.72251,225
9,9,0,"Node_7","0","UK",FALSE,0,2.171875,0,97.734375
9,10,22.1846,"Node_6","22.18461","UK",FALSE,22.1846,3.34375,11.0923,150.46875
10,11,0.00011,"Node_5","22.184715","UK",FALSE,22.18471,4.6875,22.184655,210.9375
11,12,11.4067,"Node_1","33.591408","UK",FALSE,33.59141,3.5,27.88806,157.5
11,13,13.4836,"Node_4","35.668308","UK",FALSE,35.66831,5.875,28.92651,264.375
13,14,0.00011,"Node_3","35.668413","UK",FALSE,35.66842,6.75,35.668365,303.75
14,15,4.39757,"Node_2","40.065979","UK",FALSE,40.06599,7.5,37.867205,337.5
