"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
56,1,5.00597,"SRR25361468","5.005967","Australia",TRUE,5.00597,1,2.502985,6.54545454545455
57,2,4.0078,"ERR5413488","4.01298","UK",TRUE,4.01298,2,2.00908,13.0909090909091
61,3,7.01961,"ERR3198390","13.030101","Spain",TRUE,13.0301,4,9.520295,26.1818181818182
62,4,0.00518,"ERR363253","10.021779","UK",TRUE,10.02178,5,10.01919,32.7272727272727
62,5,0.00518,"ERR330767","10.021779","UK",TRUE,10.02178,6,10.01919,39.2727272727273
60,6,12.0317,"ERR5412680","17.04451","UK",TRUE,17.04448,3,11.02863,19.6363636363636
65,7,12.0366,"ERR5414274","19.061267","UK",TRUE,19.06123,9,13.04293,58.9090909090909
66,8,0.00518,"ERR5412215","14.044417","UK",TRUE,14.04442,10,14.04183,65.4545454545455
67,9,0.00518,"ERR5413290","14.049597","UK",TRUE,14.0496,11,14.04701,72
67,10,0.00518,"ERR5413143","14.049597","UK",TRUE,14.0496,12,14.04701,78.5454545454545
68,11,6.00995,"ERR494867","11.033089","UK",TRUE,11.03309,7,8.028115,45.8181818181818
68,12,8.04669,"ERR5384787","13.069832","Norway",TRUE,13.06983,8,9.046485,52.3636363636364
71,13,0.00518,"SRR6045697","10.035982","UK",TRUE,10.03598,15,10.03339,98.1818181818182
71,14,0.00518,"ERR5413543","10.035982","UK",TRUE,10.03598,16,10.03339,104.727272727273
72,15,3.1486,"ERR5412366","8.176917","UK",TRUE,8.17692,17,6.60262,111.272727272727
72,16,12.0292,"ERR1413175","17.057539","Germany",TRUE,17.05752,18,11.04292,117.818181818182
73,17,5.0052,"ERR5413805","10.028343","UK",TRUE,10.02834,13,7.52574,85.0909090909091
73,18,7.01603,"ERR369149","12.039174","Denmark",TRUE,12.03917,14,8.531155,91.6363636363636
75,19,12.0455,"ERR5412448","14.060455","UK",TRUE,14.0605,19,8.03775,124.363636363636
75,20,9.0248,"ERR3198369","11.039805","Spain",TRUE,11.0398,20,6.5274,130.909090909091
80,21,0.00518,"ERR5412098","20.096655","UK",TRUE,20.09661,42,20.09402,274.909090909091
80,22,0.00518,"ERR5413443","20.096655","UK",TRUE,20.09661,43,20.09402,281.454545454545
79,23,0.00518,"ERR5413265","18.095785","UK",TRUE,18.09574,41,18.09315,268.363636363636
81,24,0.00518,"ERR5413799","14.060964","UK",TRUE,14.06094,44,14.05835,288
85,25,0.00518,"ERR5413116","14.081684","UK",TRUE,14.08166,47,14.07907,307.636363636364
85,26,0.00518,"ERR5413890","14.081684","UK",TRUE,14.08166,48,14.07907,314.181818181818
84,27,0.00518,"ERR5412449","14.076504","UK",TRUE,14.07648,46,14.07389,301.090909090909
83,28,0.00518,"ERR5412740","14.071324","UK",TRUE,14.0713,45,14.06871,294.545454545455
89,29,0.00518,"ERR5412984","14.086864","UK",TRUE,14.08684,53,14.08425,346.909090909091
90,30,0.00518,"ERR5412785","14.092044","UK",TRUE,14.09202,54,14.08943,353.454545454545
90,31,0.00518,"ERR5413425","14.092044","UK",TRUE,14.09202,55,14.08943,360
88,32,0.00518,"ERR5412593","14.081684","UK",TRUE,14.08166,52,14.07907,340.363636363636
87,33,0.00518,"ERR5413332","14.076504","UK",TRUE,14.07648,51,14.07389,333.818181818182
91,34,0.00518,"ERR5412193","14.076504","UK",TRUE,14.07648,49,14.07389,320.727272727273
91,35,0.00518,"ERR5412495","14.076504","UK",TRUE,14.07648,50,14.07389,327.272727272727
92,36,0.00518,"ERR5412284","14.072394","UK",TRUE,14.07236,38,14.06977,248.727272727273
93,37,0.00518,"ERR5414182","16.074972","UK",TRUE,16.07494,39,16.07235,255.272727272727
