"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
31,1,5.07992,"SRR30795422","30.750817","USA",TRUE,30.75082,1,28.21086,12.4137931034483
31,2,3.13652,"SRR30795420","28.80742","USA",TRUE,28.80742,2,27.23916,24.8275862068966
34,3,0.00016,"ERR4020108","13.97743","Ireland",TRUE,13.97744,3,13.97736,37.2413793103448
34,4,0.00016,"ERR459865","13.97743","Ireland",TRUE,13.97744,4,13.97736,49.6551724137931
36,5,4.30925,"SRR7800595","16.226484","USA",TRUE,16.22649,6,14.071865,74.4827586206897
36,6,7.36098,"SRR30795548","19.278213","USA",TRUE,19.27822,7,15.59773,86.8965517241379
35,7,7.36507,"SRR12051507","18.235252","USA",TRUE,18.23527,5,14.552735,62.0689655172414
40,8,0.00016,"ERR4020107","28.516915","Ireland",TRUE,28.51695,16,28.51687,198.620689655172
40,9,2.23406,"ERR4020092","30.750815","Ireland",TRUE,30.75085,17,29.63382,211.034482758621
41,10,0.00016,"SRR16943812","27.032195","Canada",TRUE,27.03223,18,27.03215,223.448275862069
42,11,0.00016,"SRR16943809","27.032351","Canada",TRUE,27.03239,19,27.03231,235.862068965517
43,12,0.00016,"SRR16943810","27.032507","Canada",TRUE,27.03255,20,27.03247,248.275862068966
43,13,0.00016,"SRR16943813","27.032507","Canada",TRUE,27.03255,21,27.03247,260.689655172414
49,14,0.00016,"ERR351971","5.326893","UK",TRUE,5.32692,26,5.32684,322.758620689655
49,15,0.00016,"ERR343234","5.326893","UK",TRUE,5.32692,27,5.32684,335.172413793103
50,16,0.00016,"ERR374084","5.326893","UK",TRUE,5.32692,28,5.32684,347.586206896552
50,17,0.00016,"ERR374135","5.326893","UK",TRUE,5.32692,29,5.32684,360
47,18,0.00016,"ERR340505","5.326581","UK",TRUE,5.3266,25,5.32652,310.344827586207
46,19,0.00016,"ERR374104","5.326425","UK",TRUE,5.32644,24,5.32636,297.931034482759
45,20,0.00016,"ERR374083","5.326269","UK",TRUE,5.32628,23,5.3262,285.51724137931
44,21,0.00016,"ERR343219","5.326113","UK",TRUE,5.32612,22,5.32604,273.103448275862
51,22,13.041,"SRR14719266","13.136589","Singapore",TRUE,13.13656,8,6.61606,99.3103448275862
52,23,3.11174,"SRR30795574","8.400678","USA",TRUE,8.40069,9,6.84482,111.724137931034
