"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
14,1,27.3876,"ERR11194171","27.388512","Spain",TRUE,27.38854,7,13.69474,229.090909090909
15,2,5.37889,"Japan43","16.130043","Japan",TRUE,16.13003,8,13.440585,261.818181818182
16,3,4.22495,"DRR317405","17.057811","Japan",TRUE,17.05779,9,14.945315,294.545454545455
17,4,5.29862,"Japan176","18.13195","Japan",TRUE,18.13193,10,15.48262,327.272727272727
17,5,4.21936,"DRR245231","17.052694","Japan",TRUE,17.05267,11,14.94299,360
18,6,10.6456,"SRR25361534","10.646562","Australia",TRUE,10.64654,4,5.32374,130.909090909091
19,7,0.00047,"SRR13786036","19.576308","USA",TRUE,19.57631,5,19.576075,163.636363636364
19,8,0.00047,"SRR13786025","19.576308","USA",TRUE,19.57631,6,19.576075,196.363636363636
20,9,7.54485,"SRR29408734","10.703538","China",TRUE,10.70354,1,6.931115,32.7272727272727
21,10,0.00047,"ERR8266590","12.789648","Germany",TRUE,12.78964,2,12.789405,65.4545454545455
21,11,0.00047,"ERR1413200","12.789648","Germany",TRUE,12.78964,3,12.789405,98.1818181818182
12,12,0,"root","0","Japan",FALSE,0,4.046875,0,132.443181818182
12,13,0.00047,"n0","0.000474","Japan",FALSE,0.00047,6.34375,0.000235,207.613636363636
13,14,0.00047,"n00","0.000948","Japan",FALSE,0.00094,7.9375,0.000705,259.772727272727
14,15,10.7502,"n1","10.751158","Japan",FALSE,10.75114,8.875,5.37604,290.454545454545
15,16,2.0817,"n11","12.832857","Japan",FALSE,12.83284,9.75,11.79199,319.090909090909
16,17,0.00047,"n2","12.833331","Japan",FALSE,12.83331,10.5,12.833075,343.636363636364
13,18,0.00047,"n22","0.000948","Japan",FALSE,0.00094,4.75,0.000705,155.454545454545
18,19,19.5749,"n3","19.575834","USA",FALSE,19.57584,5.5,9.78839,180
12,20,3.15869,"n33","3.158691","China",FALSE,3.15869,1.75,1.579345,57.2727272727273
20,21,9.63048,"n4","12.789174","Germany",FALSE,12.78917,2.5,7.97393,81.8181818181818
