"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
20,1,50.0063,"ERR7253785","79.452894","Germany",TRUE,79.4529,1,54.44975,20
20,2,30.9328,"SRR12051736","60.379379","USA",TRUE,60.3794,2,44.913,40
24,3,1.01052,"SRR315392","59.133992","USA",TRUE,59.13406,4,58.6288,80
24,4,0.00013,"SRR315387","58.123609","USA",TRUE,58.12367,5,58.123605,100
27,5,0.00013,"SRR315379","56.040023","USA",TRUE,56.04008,8,56.040015,160
27,6,0.00013,"SRR315384","56.040023","USA",TRUE,56.04008,9,56.040015,180
26,7,0.00013,"SRR901247","56.039889","USA",TRUE,56.03995,7,56.039885,140
25,8,0.00013,"SRR315378","56.039755","USA",TRUE,56.03982,6,56.039755,120
22,9,0.00013,"SRR350465","51.926368","USA",TRUE,51.92643,3,51.926365,60
29,10,0.00013,"SRR6388774","73.344251","UK",TRUE,73.34432,14,73.344255,280
32,11,0.00013,"ERR5413703","76.413266","UK",TRUE,76.41333,17,76.413265,340
32,12,0.00013,"ERR5412001","76.413266","UK",TRUE,76.41333,18,76.413265,360
31,13,0.00013,"ERR5412063","76.413132","UK",TRUE,76.4132,16,76.413135,320
30,14,3.04003,"ERR5413850","79.452896","UK",TRUE,79.45297,15,77.932955,300
34,15,0.00013,"ERR337770","71.318527","UK",TRUE,71.31859,10,71.318525,200
34,16,0.00013,"ERR363360","71.318527","UK",TRUE,71.31859,11,71.318525,220
35,17,0.00013,"ERR337769","71.318527","UK",TRUE,71.31859,12,71.318525,240
35,18,0.00013,"ERR363359","71.318527","UK",TRUE,71.31859,13,71.318525,260
19,19,0,"Node_17","0","USA",FALSE,0,5.140625,0,102.8125
19,20,29.4466,"Node_1","29.446554","USA",FALSE,29.4466,1.5,14.7233,30
19,21,15.8977,"Node_16","15.897673","USA",FALSE,15.8977,8.78125,7.94885,175.625
21,22,36.0286,"Node_7","51.926234","USA",FALSE,51.9263,4.34375,33.912,86.875
22,23,3.08711,"Node_6","55.013344","USA",FALSE,55.01341,5.6875,53.469855,113.75
23,24,3.11013,"Node_2","58.123475","USA",FALSE,58.12354,4.5,56.568475,90
23,25,1.02628,"Node_5","56.039621","USA",FALSE,56.03969,6.875,55.52655,137.5
25,26,0.00013,"Node_4","56.039755","USA",FALSE,56.03982,7.75,56.039755,155
26,27,0.00013,"Node_3","56.039889","USA",FALSE,56.03995,8.5,56.039885,170
21,28,55.4205,"Node_15","71.318125","UK",FALSE,71.3182,13.21875,43.60795,264.375
28,29,2.02599,"Node_11","73.344117","UK",FALSE,73.34419,14.9375,72.331195,298.75
29,30,3.06875,"Node_10","76.412864","UK",FALSE,76.41294,15.875,74.878565,317.5
30,31,0.00013,"Node_9","76.412998","UK",FALSE,76.41307,16.75,76.413005,335
31,32,0.00013,"Node_8","76.413132","UK",FALSE,76.4132,17.5,76.413135,350
28,33,0.00013,"Node_14","71.318259","UK",FALSE,71.31833,11.5,71.318265,230
33,34,0.00013,"Node_12","71.318393","UK",FALSE,71.31846,10.5,71.318395,210
33,35,0.00013,"Node_13","71.318393","UK",FALSE,71.31846,12.5,71.318395,250
