"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
30,1,0.00012,"SRR26728090","15.946541","Canada",TRUE,15.94654,3,15.94648,40
31,2,0.00012,"SRR26728069","15.946663","Canada",TRUE,15.94666,4,15.9466,53.3333333333333
33,3,1.04261,"SRR26727916","20.178066","Canada",TRUE,20.17806,5,19.656755,66.6666666666667
33,4,0.00012,"SRR26728004","19.135577","Canada",TRUE,19.13557,6,19.13551,80
34,5,0.00012,"SRR26727986","19.135577","Canada",TRUE,19.13557,7,19.13551,93.3333333333333
34,6,0.00012,"SRR26727938","19.135577","Canada",TRUE,19.13557,8,19.13551,106.666666666667
37,7,0.00012,"ERR343175","17.367992","UK",TRUE,17.36795,16,17.36789,213.333333333333
37,8,0.00012,"ERR374037","17.367992","UK",TRUE,17.36795,17,17.36789,226.666666666667
39,9,0.00012,"ERR363376","18.546972","UK",TRUE,18.54693,18,18.54687,240
39,10,0.00012,"ERR337786","18.546972","UK",TRUE,18.54693,19,18.54687,253.333333333333
43,11,0.00012,"ERR363361","20.606461","UK",TRUE,20.60642,22,20.60636,293.333333333333
43,12,0.00012,"ERR337774","20.606461","UK",TRUE,20.60642,23,20.60636,306.666666666667
42,13,0.00012,"ERR337771","20.606339","UK",TRUE,20.6063,21,20.60624,280
41,14,0.00012,"ERR363362","20.606217","UK",TRUE,20.60618,20,20.60612,266.666666666667
44,15,0.00012,"ERR337773","20.606217","UK",TRUE,20.60618,24,20.60612,320
45,16,0.00012,"ERR337772","20.606339","UK",TRUE,20.6063,25,20.60624,333.333333333333
46,17,0.00012,"ERR363363","20.606461","UK",TRUE,20.60642,26,20.60636,346.666666666667
46,18,0.00012,"ERR363364","20.606461","UK",TRUE,20.60642,27,20.60636,360
48,19,0.00012,"SRR29263889","10.116096","USA",TRUE,10.11608,10,10.11602,133.333333333333
49,20,1.05199,"SRR29263890","12.203216","USA",TRUE,12.2032,11,11.677205,146.666666666667
50,21,0.00012,"SRR29263912","11.151472","USA",TRUE,11.15145,12,11.15139,160
52,22,0.00012,"SRR29263913","12.188561","USA",TRUE,12.18854,14,12.18848,186.666666666667
52,23,0.00012,"SRR29263914","12.188561","USA",TRUE,12.18854,15,12.18848,200
51,24,1.04918,"SRR29263888","12.200653","USA",TRUE,12.20063,13,11.67604,173.333333333333
47,25,16.1236,"ERR7253725","16.123916","Germany",TRUE,16.12396,9,8.06216,120
53,26,0.00012,"ERR343204","15.232364","UK",TRUE,15.23232,1,15.23226,13.3333333333333
53,27,0.00012,"ERR374066","15.232364","UK",TRUE,15.23232,2,15.23226,26.6666666666667
28,28,0,"root","0","Germany|USA|UK|Canada",FALSE,0,5.353515625,0,71.3802083333333
28,29,0.00012,"n0","0.000122","Germany|USA|UK|Canada",FALSE,0.00012,9.20703125,6e-05,122.760416666667
29,30,15.9463,"n00","15.946419","Canada",FALSE,15.94642,4.125,7.97327,55
30,31,0.00012,"n1","15.946541","Canada",FALSE,15.94654,5.25,15.94648,70
31,32,3.18879,"n11","19.135333","Canada",FALSE,19.13533,6.5,17.540935,86.6666666666667
32,33,0.00012,"n2","19.135455","Canada",FALSE,19.13545,5.5,19.13539,73.3333333333333
32,34,0.00012,"n22","19.135455","Canada",FALSE,19.13545,7.5,19.13539,100
29,35,0.00012,"n3","0.000244","Germany|USA|UK|Canada",FALSE,0.00024,14.2890625,0.00018,190.520833333333
35,36,15.2789,"n33","15.279178","UK",FALSE,15.27914,18.59375,7.63969,247.916666666667
36,37,2.08869,"n4","17.36787","UK",FALSE,17.36783,16.5,16.323485,220
36,38,3.26755,"n44","18.546728","UK",FALSE,18.54669,20.6875,16.912915,275.833333333333
38,39,0.00012,"n5","18.54685","UK",FALSE,18.54681,18.5,18.54675,246.666666666667
38,40,2.05925,"n55","20.605973","UK",FALSE,20.60594,22.875,19.576315,305
40,41,0.00012,"n6","20.606095","UK",FALSE,20.60606,20.875,20.606,278.333333333333
41,42,0.00012,"n66","20.606217","UK",FALSE,20.60618,21.75,20.60612,290
42,43,0.00012,"n7","20.606339","UK",FALSE,20.6063,22.5,20.60624,300
40,44,0.00012,"n77","20.606095","UK",FALSE,20.60606,24.875,20.606,331.666666666667
44,45,0.00012,"n8","20.606217","UK",FALSE,20.60618,25.75,20.60612,343.333333333333
45,46,0.00012,"n88","20.606339","UK",FALSE,20.6063,26.5,20.60624,353.333333333333
35,47,0.00012,"n9","0.000366","Germany|USA|UK|Canada",FALSE,0.00036,9.984375,3e-04,133.125
47,48,10.1156,"n99","10.115974","USA",FALSE,10.11596,10.96875,5.05816,146.25
48,49,1.03525,"n10","11.151228","USA",FALSE,11.15121,11.9375,10.633585,159.166666666667
49,50,0.00012,"n1010","11.15135","USA",FALSE,11.15133,12.875,11.15127,171.666666666667
50,51,0.00012,"n1111","11.151472","USA",FALSE,11.15145,13.75,11.15139,183.333333333333
51,52,1.03697,"n12","12.188439","USA",FALSE,12.18842,14.5,11.669935,193.333333333333
28,53,15.2322,"n1212","15.232242","UK",FALSE,15.2322,1.5,7.6161,20
