"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
34,1,0.00035,"ERR369245","73.7905","UK",TRUE,73.79054,17,73.790365,218.571428571429
35,2,0.00035,"ERR330910","73.790852","UK",TRUE,73.79089,18,73.790715,231.428571428571
36,3,0.00035,"ERR337825","74.792949","UK",TRUE,74.79299,19,74.792815,244.285714285714
36,4,0.00035,"ERR369264","74.792949","UK",TRUE,74.79299,20,74.792815,257.142857142857
37,5,0.00035,"ERR369181","74.797059","UK",TRUE,74.7971,15,74.796925,192.857142857143
37,6,0.00035,"ERR330846","74.797059","UK",TRUE,74.7971,16,74.796925,205.714285714286
39,7,0.00035,"ERR330898","72.788061","UK",TRUE,72.7881,22,72.787925,282.857142857143
40,8,0.00035,"ERR369233","72.788413","UK",TRUE,72.78845,23,72.788275,295.714285714286
43,9,0.00035,"ERR369176","72.789469","UK",TRUE,72.7895,27,72.789325,347.142857142857
43,10,0.00035,"ERR330837","72.789469","UK",TRUE,72.7895,28,72.789325,360
42,11,0.00035,"ERR369172","72.789117","UK",TRUE,72.78915,26,72.788975,334.285714285714
44,12,0.00035,"ERR369235","72.789117","UK",TRUE,72.78915,24,72.788975,308.571428571429
44,13,0.00035,"ERR330900","72.789117","UK",TRUE,72.78915,25,72.788975,321.428571428571
38,14,0.00035,"ERR330841","72.787709","UK",TRUE,72.78775,21,72.787575,270
45,15,0.00035,"ERR330920","73.788542","UK",TRUE,73.78859,13,73.788415,167.142857142857
45,16,0.00035,"ERR369255","73.788542","UK",TRUE,73.78859,14,73.788415,180
30,17,11.4639,"ERR5413952","69.292893","UK",TRUE,69.2929,12,63.56095,154.285714285714
46,18,19.2061,"SRR32240713","28.038023","Argentina",TRUE,28.038,1,18.43495,12.8571428571429
49,19,22.4773,"SRR12574849","45.366789","USA",TRUE,45.36678,2,34.12813,25.7142857142857
49,20,9.21437,"SRR30795578","32.103849","USA",TRUE,32.10385,3,27.496665,38.5714285714286
50,21,5.40316,"ERR5384760","19.238453","Norway",TRUE,19.23845,4,16.53687,51.4285714285714
51,22,0.00035,"SRR10147626","30.802568","USA",TRUE,30.80254,5,30.802365,64.2857142857143
51,23,0.00035,"SRR900462","30.802568","USA",TRUE,30.80254,6,30.802365,77.1428571428571
52,24,46.5931,"ERR7253781","62.665359","Germany",TRUE,62.66532,7,39.36877,90
54,25,0.00035,"ERR5412857","19.135379","UK",TRUE,19.13537,8,19.135195,102.857142857143
54,26,0.00035,"ERR5413955","19.135379","UK",TRUE,19.13537,9,19.135195,115.714285714286
55,27,31.1688,"ERR7253724","49.171197","Germany",TRUE,49.17123,10,33.58683,128.571428571429
55,28,19.9811,"SRR27279526","37.983578","Czech Republic",TRUE,37.98353,11,27.99298,141.428571428571
29,29,0,"root","0","UK",FALSE,0,8.8447265625,0,113.717912946429
29,30,57.829,"n0","57.828987","UK",FALSE,57.829,14.220703125,28.9145,182.837611607143
30,31,14.9577,"n00","72.786653","UK",FALSE,72.7867,16.44140625,65.30785,211.389508928571
31,32,0.00035,"n1","72.787005","UK",FALSE,72.78705,19.3828125,72.786875,249.207589285714
32,33,0.00035,"n11","72.787357","UK",FALSE,72.7874,16.6875,72.787225,214.553571428571
33,34,1.00279,"n2","73.790148","UK",FALSE,73.79019,17.875,73.288795,229.821428571429
34,35,0.00035,"n22","73.7905","UK",FALSE,73.79054,18.75,73.790365,241.071428571429
35,36,1.0021,"n3","74.792597","UK",FALSE,74.79264,19.5,74.29159,250.714285714286
33,37,2.00935,"n33","74.796707","UK",FALSE,74.79675,15.5,73.792075,199.285714285714
32,38,0.00035,"n4","72.787357","UK",FALSE,72.7874,22.078125,72.787225,283.861607142857
38,39,0.00035,"n44","72.787709","UK",FALSE,72.78775,23.15625,72.787575,297.723214285714
39,40,0.00035,"n5","72.788061","UK",FALSE,72.7881,24.3125,72.787925,312.589285714286
40,41,0.00035,"n55","72.788413","UK",FALSE,72.78845,25.625,72.788275,329.464285714286
41,42,0.00035,"n6","72.788765","UK",FALSE,72.7888,26.75,72.788625,343.928571428571
42,43,0.00035,"n66","72.789117","UK",FALSE,72.78915,27.5,72.788975,353.571428571429
41,44,0.00035,"n7","72.788765","UK",FALSE,72.7888,24.5,72.788625,315
31,45,1.00154,"n77","73.78819","UK",FALSE,73.78824,13.5,73.28747,173.571428571429
29,46,8.8319,"n8","8.831903","UK",FALSE,8.8319,3.46875,4.41595,44.5982142857143
46,47,0.00035,"n88","8.832255","UK",FALSE,8.83225,5.9375,8.832075,76.3392857142857
47,48,4.18925,"n9","13.021502","Norway",FALSE,13.0215,3.625,10.926875,46.6071428571429
48,49,9.86798,"n99","22.889481","USA",FALSE,22.88948,2.5,17.95549,32.1428571428571
48,50,0.81379,"n10","13.835293","Norway",FALSE,13.83529,4.75,13.428395,61.0714285714286
50,51,16.9669,"n1010","30.802216","USA",FALSE,30.80219,5.5,22.31874,70.7142857142857
47,52,7.23997,"n1111","16.072223","UK",FALSE,16.07222,8.25,12.452235,106.071428571429
52,53,0.00035,"n12","16.072575","UK",FALSE,16.07257,9.5,16.072395,122.142857142857
53,54,3.06245,"n1212","19.135027","UK",FALSE,19.13502,8.5,17.603795,109.285714285714
53,55,1.92986,"n13","18.002431","UK",FALSE,18.00243,10.5,17.0375,135
