"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
33,1,0.00036,"ERR5412496","45.597573","UK",TRUE,45.59758,4,45.5974,49.6551724137931
33,2,0.00036,"ERR5413754","45.597573","UK",TRUE,45.59758,5,45.5974,62.0689655172414
32,3,0.00036,"ERR5414281","45.597208","UK",TRUE,45.59722,3,45.59704,37.2413793103448
34,4,0.00036,"SRR32604914","68.342214","China",TRUE,68.34222,1,68.34204,12.4137931034483
34,5,0.00036,"SRR32604903","68.342214","China",TRUE,68.34222,2,68.34204,24.8275862068966
36,6,9.14386,"SRR14719315","12.168965","Singapore",TRUE,12.16896,6,7.59703,74.4827586206897
37,7,0.00036,"SRR14719254","3.025837","Singapore",TRUE,3.02582,7,3.02564,86.8965517241379
37,8,4.04745,"SRR14719299","7.072923","Singapore",TRUE,7.07291,8,5.049185,99.3103448275862
39,9,5.0501,"DRR317496","5.051198","Taiwan",TRUE,5.05118,9,2.52613,111.724137931034
43,10,23.1655,"SRR30795409","34.742062","USA",TRUE,34.74206,13,23.15931,161.379310344828
44,11,0.00036,"ERR5414121","20.252635","UK",TRUE,20.25261,14,20.25243,173.793103448276
44,12,0.00036,"ERR5412779","20.252635","UK",TRUE,20.25261,15,20.25243,186.206896551724
42,13,17.9823,"SRR25361553","29.558511","Australia",TRUE,29.5585,12,20.56735,148.965517241379
41,14,17.7858,"SRR14719180","19.786157","Singapore",TRUE,19.78616,11,10.89326,136.551724137931
40,15,12.3344,"SRR14719121","13.346765","Singapore",TRUE,13.34678,10,7.17958,124.137931034483
50,16,0.00036,"ERR369217","9.120304","UK",TRUE,9.12026,27,9.12008,335.172413793103
51,17,0.00036,"ERR330882","9.120669","UK",TRUE,9.12062,28,9.12044,347.586206896552
51,18,0.00036,"ERR369215","9.120669","UK",TRUE,9.12062,29,9.12044,360
49,19,0.00036,"ERR369214","9.119939","UK",TRUE,9.1199,26,9.11972,322.758620689655
48,20,0.00036,"ERR330880","9.119574","UK",TRUE,9.11954,25,9.11936,310.344827586207
47,21,0.00036,"ERR330879","9.119209","UK",TRUE,9.11918,24,9.119,297.931034482759
52,22,19.7344,"SRR14719311","20.741159","Singapore",TRUE,20.74115,22,10.87395,273.103448275862
52,23,11.4945,"ERR5413513","12.50132","UK",TRUE,12.50125,23,6.754,285.51724137931
53,24,16.1858,"SRR6388707","16.187262","UK",TRUE,16.18724,16,8.09434,198.620689655172
56,25,0.00036,"SRR14719247","8.1296","Singapore",TRUE,8.12957,18,8.12939,223.448275862069
56,26,0.00036,"SRR14719190","8.1296","Singapore",TRUE,8.12957,19,8.12939,235.862068965517
57,27,0.00036,"SRR14719191","8.1296","Singapore",TRUE,8.12957,20,8.12939,248.275862068966
57,28,0.00036,"SRR14719188","8.1296","Singapore",TRUE,8.12957,21,8.12939,260.689655172414
54,29,9.25611,"SRR14719287","10.247072","Singapore",TRUE,10.24705,17,5.618995,211.034482758621
