"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
27,1,35.3117,"ERR5413758","145.622288","UK",TRUE,145.6227,1,127.96685,14.4
28,2,9e-04,"SRR16943770","144.956443","Canada",TRUE,144.9568,2,144.95635,28.8
28,3,9e-04,"SRR16943763","144.956443","Canada",TRUE,144.9568,3,144.95635,43.2
31,4,9e-04,"ERR363267","130.018711","UK",TRUE,130.01832,5,130.01787,72
31,5,9e-04,"ERR330781","130.018711","UK",TRUE,130.01832,6,130.01787,86.4
30,6,9e-04,"ERR5412089","130.017815","UK",TRUE,130.01742,4,130.01697,57.6
32,7,289.762,"ERR5412530","314.57354","UK",TRUE,314.57332,7,169.69232,100.8
34,8,1.34139,"SRR7800470","408.104414","USA",TRUE,408.10421,8,407.433515,115.2
34,9,1.02184,"SRR7800471","407.784863","USA",TRUE,407.78466,9,407.27374,129.6
36,10,1.25253,"SRR7800707","339.787776","USA",TRUE,339.78825,10,339.161985,144
36,11,9e-04,"SRR7800493","338.536145","USA",TRUE,338.53662,11,338.53617,158.4
38,12,9e-04,"SRR7800635","344.690929","USA",TRUE,344.6914,12,344.69095,172.8
38,13,9e-04,"SRR7800524","344.690929","USA",TRUE,344.6914,13,344.69095,187.2
39,14,1.22644,"SRR7800488","347.142352","USA",TRUE,347.14281,14,346.52959,201.6
44,15,9e-04,"SRR7800636","345.921286","USA",TRUE,345.92177,18,345.92132,259.2
44,16,9e-04,"SRR7800637","345.921286","USA",TRUE,345.92177,19,345.92132,273.6
46,17,9e-04,"SRR7800680","345.922182","USA",TRUE,345.92267,21,345.92222,302.4
48,18,9e-04,"SRR12051521","345.923974","USA",TRUE,345.92447,23,345.92402,331.2
49,19,1.22541,"SRR7800491","347.149383","USA",TRUE,347.14988,24,346.537175,345.6
49,20,2.45438,"SRR12051827","348.378353","USA",TRUE,348.37885,25,347.15166,360
47,21,9e-04,"SRR7800490","345.923078","USA",TRUE,345.92357,22,345.92312,316.8
45,22,9e-04,"SRR12051838","345.921286","USA",TRUE,345.92177,20,345.92132,288
42,23,9e-04,"SRR7800638","345.919494","USA",TRUE,345.91997,17,345.91952,244.8
41,24,9e-04,"SRR7800643","345.918598","USA",TRUE,345.91907,16,345.91862,230.4
40,25,9e-04,"SRR7800634","345.917702","USA",TRUE,345.91817,15,345.91772,216
26,26,0,"Node_25","0","UK",FALSE,0,4.22727966308594,0,60.8728271484375
26,27,110.311,"Node_2","110.310608","UK",FALSE,110.311,1.75,55.1555,25.2
27,28,34.6449,"Node_1","144.955547","Canada",FALSE,144.9559,2.5,127.63345,36
26,29,0.45752,"Node_24","0.457517","UK",FALSE,0.45752,6.70455932617188,0.22876,96.545654296875
29,30,129.559,"Node_5","130.016919","UK",FALSE,130.01652,4.75,65.23702,68.4
30,31,9e-04,"Node_4","130.017815","UK",FALSE,130.01742,5.5,130.01697,79.2
29,32,24.3538,"Node_23","24.811363","UK",FALSE,24.81132,8.65911865234375,12.63442,124.69130859375
32,33,26.2935,"Node_22","51.104818","UK",FALSE,51.10482,10.3182373046875,37.95807,148.5826171875
33,34,355.658,"Node_6","406.763021","USA",FALSE,406.76282,8.5,228.93382,122.4
33,35,287.43,"Node_21","338.534353","USA",FALSE,338.53482,12.136474609375,194.81982,174.765234375
35,36,9e-04,"Node_7","338.535249","USA",FALSE,338.53572,10.5,338.53527,151.2
35,37,6.15478,"Node_20","344.689137","USA",FALSE,344.6896,13.77294921875,341.61221,198.33046875
37,38,9e-04,"Node_8","344.690033","USA",FALSE,344.6905,12.5,344.69005,180
37,39,1.22677,"Node_19","345.91591","USA",FALSE,345.91637,15.0458984375,345.302985,216.6609375
39,40,9e-04,"Node_18","345.916806","USA",FALSE,345.91727,16.091796875,345.91682,231.721875
40,41,9e-04,"Node_17","345.917702","USA",FALSE,345.91817,17.18359375,345.91772,247.44375
41,42,9e-04,"Node_16","345.918598","USA",FALSE,345.91907,18.3671875,345.91862,264.4875
42,43,9e-04,"Node_15","345.919494","USA",FALSE,345.91997,19.734375,345.91952,284.175
43,44,9e-04,"Node_9","345.92039","USA",FALSE,345.92087,18.5,345.92042,266.4
43,45,9e-04,"Node_14","345.92039","USA",FALSE,345.92087,20.96875,345.92042,301.95
45,46,9e-04,"Node_13","345.921286","USA",FALSE,345.92177,21.9375,345.92132,315.9
46,47,9e-04,"Node_12","345.922182","USA",FALSE,345.92267,22.875,345.92222,329.4
47,48,9e-04,"Node_11","345.923078","USA",FALSE,345.92357,23.75,345.92312,342
48,49,9e-04,"Node_10","345.923974","USA",FALSE,345.92447,24.5,345.92402,352.8
