"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
135,1,8.97304,"SRR30795499","64.578126","USA",TRUE,64.5781,5,60.09158,13.953488372093
135,2,2.96937,"SRR12051681","58.57446","USA",TRUE,58.57443,6,57.089745,16.7441860465116
136,3,0.9897,"SRR30795451","56.594792","USA",TRUE,56.59476,7,56.09991,19.5348837209302
136,4,10.2869,"SRR12051576","65.891998","USA",TRUE,65.89196,8,60.74851,22.3255813953488
133,5,3.96465,"SRR12051659","59.56846","USA",TRUE,59.56843,4,57.586105,11.1627906976744
137,6,2.97538,"SRR30795423","59.566297","USA",TRUE,59.56627,2,58.07858,5.58139534883721
137,7,2.00346,"SRR30795408","58.594375","USA",TRUE,58.59435,3,57.59262,8.37209302325581
131,8,9.87697,"SRR30795445","65.144797","USA",TRUE,65.14477,1,60.206285,2.7906976744186
139,9,16.2348,"ERR5412050","40.606728","UK",TRUE,40.60673,9,32.48933,25.1162790697674
139,10,41.52,"SRR30795472","65.891996","USA",TRUE,65.89193,10,45.13193,27.906976744186
141,11,4.32465,"SRR7800696","16.847176","USA",TRUE,16.84718,11,14.684855,30.6976744186047
143,12,11.6586,"SRR26728071","24.182399","Canada",TRUE,24.18241,14,18.35311,39.0697674418605
144,13,5.23963,"SRR12051861","21.95943","USA",TRUE,21.95943,15,19.339615,41.8604651162791
145,14,3.21578,"SRR12051675","20.982784","USA",TRUE,20.98278,16,19.37489,44.6511627906977
147,15,2.07686,"SRR12051632","28.234446","USA",TRUE,28.23445,17,27.19602,47.4418604651163
147,16,0.00064,"SRR12051771","26.15823","USA",TRUE,26.15823,18,26.15791,50.2325581395349
148,17,0.00064,"SRR7800560","28.30175","USA",TRUE,28.30175,19,28.30143,53.0232558139535
148,18,0.00064,"SRR7800489","28.30175","USA",TRUE,28.30175,20,28.30143,55.8139534883721
149,19,0.00064,"ERR5413517","19.876265","UK",TRUE,19.87626,12,19.87594,33.4883720930233
149,20,0.00064,"ERR5413086","19.876265","UK",TRUE,19.87626,13,19.87594,36.2790697674419
150,21,4.08425,"SRR12051680","9.065554","USA",TRUE,9.06555,21,7.023425,58.6046511627907
155,22,7.33424,"SRR12051835","20.518533","USA",TRUE,20.51853,24,16.85141,66.9767441860465
155,23,5.14681,"SRR12051836","18.331104","USA",TRUE,18.3311,25,15.757695,69.7674418604651
154,24,4.14323,"SRR7800633","14.271447","USA",TRUE,14.27144,23,12.199825,64.1860465116279
153,25,19.8072,"SRR30795454","25.821284","USA",TRUE,25.82124,22,15.91764,61.3953488372093
159,26,0.00064,"SRR21939500","16.26851","USA",TRUE,16.26851,26,16.26819,72.5581395348837
159,27,1.01705,"SRR21939499","17.284915","USA",TRUE,17.28492,27,16.776395,75.3488372093023
160,28,0.00064,"SRR21939503","14.234031","USA",TRUE,14.23403,28,14.23371,78.1395348837209
160,29,0.00064,"SRR21939502","14.234031","USA",TRUE,14.23403,29,14.23371,80.9302325581395
162,30,0.00064,"SRR21939498","17.29241","USA",TRUE,17.29241,31,17.29209,86.5116279069767
163,31,0.00064,"SRR21939496","17.293051","USA",TRUE,17.29305,32,17.29273,89.3023255813954
164,32,0.00064,"SRR21939497","17.293692","USA",TRUE,17.29369,33,17.29337,92.093023255814
164,33,0.00064,"SRR21939494","17.293692","USA",TRUE,17.29369,34,17.29337,94.8837209302326
161,34,2.03862,"SRR21939501","18.308287","USA",TRUE,18.30829,30,17.28898,83.7209302325581
165,35,17.7656,"SRR7800645","25.801866","USA",TRUE,25.80184,35,16.91904,97.6744186046512
167,36,0.00064,"SRR26728005","30.890577","Canada",TRUE,30.89057,36,30.89025,100.46511627907
168,37,0.00064,"SRR26727921","31.895322","Canada",TRUE,31.89531,37,31.89499,103.255813953488
169,38,0.00064,"SRR26727920","31.895963","Canada",TRUE,31.89595,38,31.89563,106.046511627907
169,39,0.00064,"SRR26727976","31.895963","Canada",TRUE,31.89595,39,31.89563,108.837209302326
170,40,0.00064,"SRR16943881","17.270047","Canada",TRUE,17.27005,40,17.26973,111.627906976744
171,41,0.00064,"SRR16943862","19.297981","Canada",TRUE,19.29798,41,19.29766,114.418604651163
172,42,0.00064,"SRR16943882","19.298622","Canada",TRUE,19.29862,42,19.2983,117.209302325581
172,43,0.00064,"SRR16943747","19.298622","Canada",TRUE,19.29862,43,19.2983,120
177,44,3.02963,"SRR21939561","22.312031","USA",TRUE,22.31202,47,20.797205,131.162790697674
177,45,1.01447,"SRR21939563","20.296874","USA",TRUE,20.29686,48,19.789625,133.953488372093
181,46,3.04381,"SRR21939570","18.259166","USA",TRUE,18.25915,53,16.737245,147.906976744186
182,47,0.00064,"SRR21939633","15.216638","USA",TRUE,15.21662,54,15.2163,150.697674418605
183,48,2.03242,"SRR21939580","17.249061","USA",TRUE,17.24904,55,16.23283,153.488372093023
183,49,1.01058,"SRR21939591","16.227214","USA",TRUE,16.2272,56,15.72191,156.279069767442
180,50,0.00064,"SRR21939603","14.205343","USA",TRUE,14.20533,52,14.20501,145.116279069767
179,51,3.03859,"SRR21939564","17.242655","USA",TRUE,17.24264,51,15.723345,142.325581395349
184,52,0.00064,"SRR21939617","14.204702","USA",TRUE,14.20469,49,14.20437,136.744186046512
184,53,0.00064,"SRR21939614","14.204702","USA",TRUE,14.20469,50,14.20437,139.53488372093
185,54,54.8512,"SRR18969506","60.847075","China",TRUE,60.84705,44,33.42145,122.790697674419
186,55,23.136,"SRR7800639","29.132475","USA",TRUE,29.13249,45,17.56449,125.581395348837
186,56,22.8722,"SRR30795579","28.868656","USA",TRUE,28.86869,46,17.43259,128.372093023256
189,57,4.05473,"ERR374008","18.232883","USA",TRUE,18.23287,64,16.205505,178.604651162791
190,58,0.00064,"ERR363435","14.179432","USA",TRUE,14.17942,65,14.1791,181.395348837209
191,59,0.00064,"ERR363488","14.180073","USA",TRUE,14.18006,66,14.17974,184.186046511628
191,60,0.00064,"ERR374036","14.180073","USA",TRUE,14.18006,67,14.17974,186.976744186047
193,61,2.06035,"ERR5413571","22.654762","UK",TRUE,22.6548,68,21.624625,189.767441860465
193,62,1.03185,"ERR5412905","21.626258","UK",TRUE,21.6263,69,21.110375,192.558139534884
194,63,0.00064,"ERR5413426","19.571814","UK",TRUE,19.57185,70,19.57153,195.348837209302
195,64,0.00064,"ERR5412147","19.572455","UK",TRUE,19.57249,71,19.57217,198.139534883721
