"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
53,1,9e-05,"ERR5412293","3.009542","UK",TRUE,3.00954,1,3.009495,7.2
53,2,9e-05,"SRR6045227","3.009542","UK",TRUE,3.00954,2,3.009495,14.4
54,3,0.75565,"ERR5414053","10.383662","UK",TRUE,10.38367,3,10.005845,21.6
54,4,4.33878,"ERR3198480","13.966798","UK",TRUE,13.9668,4,11.79741,28.8
56,5,9e-05,"SRR6388694","4.725122","UK",TRUE,4.72512,5,4.725075,36
57,6,9e-05,"ERR5413089","4.725212","UK",TRUE,4.72521,6,4.725165,43.2
57,7,9e-05,"ERR5412823","4.725212","UK",TRUE,4.72521,7,4.725165,50.4
60,8,9e-05,"ERR4020078","9.004143","Ireland",TRUE,9.00414,8,9.004095,57.6
60,9,9e-05,"ERR4020083","9.004143","Ireland",TRUE,9.00414,9,9.004095,64.8
62,10,9e-05,"ERR5413102","5.731167","UK",TRUE,5.73116,11,5.731115,79.2
62,11,9e-05,"ERR5414138","5.731167","UK",TRUE,5.73116,12,5.731115,86.4
61,12,9e-05,"ERR5412363","2.669045","UK",TRUE,2.66904,10,2.668995,72
65,13,9e-05,"SRR6044820","3.683021","UK",TRUE,3.68302,13,3.682975,93.6
65,14,9e-05,"ERR5414206","3.683021","UK",TRUE,3.68302,14,3.682975,100.8
67,15,9e-05,"SRR6388739","3.681305","UK",TRUE,3.6813,15,3.681255,108
67,16,9e-05,"ERR5412220","3.681305","UK",TRUE,3.6813,16,3.681255,115.2
69,17,9e-05,"ERR5412441","7.865068","UK",TRUE,7.86506,17,7.865015,122.4
69,18,9e-05,"ERR5413329","7.865068","UK",TRUE,7.86506,18,7.865015,129.6
70,19,9e-05,"ERR5412609","9.992904","UK",TRUE,9.9929,19,9.992855,136.8
72,20,9e-05,"ERR5413956","9.993084","UK",TRUE,9.99308,21,9.993035,151.2
73,21,9e-05,"ERR5414338","9.993174","UK",TRUE,9.99317,22,9.993125,158.4
74,22,9e-05,"ERR5413186","9.993264","UK",TRUE,9.99326,23,9.993215,165.6
75,23,9e-05,"ERR5413858","9.993354","UK",TRUE,9.99335,24,9.993305,172.8
75,24,9e-05,"ERR5411997","9.993354","UK",TRUE,9.99335,25,9.993305,180
71,25,9e-05,"ERR5414187","9.992994","UK",TRUE,9.99299,20,9.992945,144
79,26,9e-05,"ERR5412996","5.734297","UK",TRUE,5.73429,26,5.734245,187.2
79,27,9e-05,"SRR6045881","5.734297","UK",TRUE,5.73429,27,5.734245,194.4
80,28,9e-05,"ERR374197","12.60356","UK",TRUE,12.60356,28,12.603515,201.6
80,29,9e-05,"ERR340566","12.60356","UK",TRUE,12.60356,29,12.603515,208.8
83,30,9e-05,"ERR5412674","13.164441","UK",TRUE,13.16444,31,13.164395,223.2
84,31,9e-05,"ERR5412325","13.164531","UK",TRUE,13.16453,32,13.164485,230.4
84,32,9e-05,"ERR5412388","13.164531","UK",TRUE,13.16453,33,13.164485,237.6
85,33,9e-05,"ERR5413527","9.865651","UK",TRUE,9.86565,34,9.865605,244.8
