"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
17,1,0.00046,"ERR5412176","79.500712","UK",TRUE,79.50068,2,79.50045,51.4285714285714
17,2,0.00046,"ERR5413548","79.500712","UK",TRUE,79.50068,3,79.50045,77.1428571428571
16,3,2.05001,"SRR14719264","77.224442","Singapore",TRUE,77.22441,1,76.199405,25.7142857142857
21,4,7.46499,"SRR14719279","40.785306","Singapore",TRUE,40.78527,10,37.052775,257.142857142857
21,5,23.9988,"SRR14719134","57.319108","Singapore",TRUE,57.31908,11,45.31968,282.857142857143
20,6,25.1529,"SRR14719214","47.823459","Singapore",TRUE,47.82348,9,35.24703,231.428571428571
22,7,21.5386,"SRR14719219","45.019818","Singapore",TRUE,45.01978,12,34.25048,308.571428571429
23,8,22.6888,"SRR14719146","47.387654","Singapore",TRUE,47.38763,13,36.04323,334.285714285714
23,9,45.3911,"SRR14719109","70.0899","Singapore",TRUE,70.08993,14,47.39438,360
26,10,0.00046,"ERR459799","32.207393","Australia",TRUE,32.20744,7,32.20721,180
26,11,0.00046,"ERR459801","32.207393","Australia",TRUE,32.20744,8,32.20721,205.714285714286
25,12,0.00046,"ERR459800","32.206935","Australia",TRUE,32.20698,6,32.20675,154.285714285714
27,13,0.00046,"ERR459802","33.215492","Australia",TRUE,33.21553,4,33.2153,102.857142857143
27,14,0.00046,"ERR484988","33.215492","Australia",TRUE,33.21553,5,33.2153,128.571428571429
15,15,0,"root","0","Singapore",FALSE,0,5.09375,0,130.982142857143
15,16,75.1744,"n0","75.174431","Singapore",FALSE,75.1744,1.75,37.5872,45
16,17,4.32582,"n00","79.500254","UK",FALSE,79.50022,2.5,77.33731,64.2857142857143
15,18,0.00046,"n1","0.000458","Singapore",FALSE,0.00046,8.4375,0.00023,216.964285714286
18,19,21.9299,"n11","21.930365","Singapore",FALSE,21.93036,11.25,10.96541,289.285714285714
19,20,0.74022,"n2","22.670583","Singapore",FALSE,22.67058,9.75,22.30047,250.714285714286
20,21,10.6497,"n22","33.320313","Singapore",FALSE,33.32028,10.5,27.99543,270
19,22,1.55082,"n3","23.48119","Singapore",FALSE,23.48118,12.75,22.70577,327.857142857143
22,23,1.21765,"n33","24.698844","Singapore",FALSE,24.69883,13.5,24.090005,347.142857142857
18,24,32.2056,"n4","32.206019","Australia",FALSE,32.20606,5.625,16.10326,144.642857142857
24,25,0.00046,"n44","32.206477","Australia",FALSE,32.20652,6.75,32.20629,173.571428571429
25,26,0.00046,"n5","32.206935","Australia",FALSE,32.20698,7.5,32.20675,192.857142857143
24,27,1.00901,"n55","33.215034","Australia",FALSE,33.21507,4.5,32.710565,115.714285714286
